gene_index,chromosome,ensembl_gene_id,gene_symbol,gene_start,gene_end,length
chr18@ENSG00000265943@RP11-739L10.1@22699481@22933764,chr18,ENSG00000265943,RP11-739L10.1,22699481,22933764,570
chr18@ENSG00000266850@RP11-370A5.1@22723491@22907721,chr18,ENSG00000266850,RP11-370A5.1,22723491,22907721,1229
chr18@ENSG00000101773@RBBP8@22798261@23026488,chr18,ENSG00000101773,RBBP8,22798261,23026488,5091
chr18@ENSG00000273232@RP11-370A5.2@22882825@22883357,chr18,ENSG00000273232,RP11-370A5.2,22882825,22883357,533
chr18@ENSG00000265939@UBE2CP2@22900486@22900995,chr18,ENSG00000265939,UBE2CP2,22900486,22900995,510
chr18@ENSG00000264817@MIR4741@22933349@22933438,chr18,ENSG00000264817,MIR4741,22933349,22933438,90
chr18@ENSG00000242182@RN7SL745P@23004564@23004862,chr18,ENSG00000242182,RN7SL745P,23004564,23004862,299
chr18@ENSG00000223023@Y_RNA@23024596@23024703,chr18,ENSG00000223023,Y_RNA,23024596,23024703,108
chr18@ENSG00000134508@CABLES1@23134564@23260467,chr18,ENSG00000134508,CABLES1,23134564,23260467,6654
chr18@ENSG00000222999@AC105247.1@23136435@23136512,chr18,ENSG00000222999,AC105247.1,23136435,23136512,78
chr18@ENSG00000134490@TMEM241@23197144@23437961,chr18,ENSG00000134490,TMEM241,23197144,23437961,5193
chr18@ENSG00000266495@RP11-17J14.2@23257164@23260354,chr18,ENSG00000266495,RP11-17J14.2,23257164,23260354,389
chr18@ENSG00000101782@RIOK3@23452823@23486603,chr18,ENSG00000101782,RIOK3,23452823,23486603,5320
chr18@ENSG00000199357@Y_RNA@23456371@23456467,chr18,ENSG00000199357,Y_RNA,23456371,23456467,97
chr18@ENSG00000141452@C18orf8@23503470@23531807,chr18,ENSG00000141452,C18orf8,23503470,23531807,3090
chr18@ENSG00000141458@NPC1@23506184@23586898,chr18,ENSG00000141458,NPC1,23506184,23586898,10102
chr18@ENSG00000199366@Y_RNA@23582016@23582121,chr18,ENSG00000199366,Y_RNA,23582016,23582121,106
chr18@ENSG00000154065@ANKRD29@23598926@23662885,chr18,ENSG00000154065,ANKRD29,23598926,23662885,6391
chr18@ENSG00000267752@RPS10P27@23672253@23672748,chr18,ENSG00000267752,RPS10P27,23672253,23672748,496
chr18@ENSG00000053747@LAMA3@23689443@23955066,chr18,ENSG00000053747,LAMA3,23689443,23955066,13528
chr18@ENSG00000267301@RPL23AP77@23709825@23710287,chr18,ENSG00000267301,RPL23AP77,23709825,23710287,463
chr18@ENSG00000221389@AC010754.1@23894115@23894206,chr18,ENSG00000221389,AC010754.1,23894115,23894206,92
chr18@ENSG00000265752@RP11-403A21.1@23957754@23982556,chr18,ENSG00000265752,RP11-403A21.1,23957754,23982556,1061
chr18@ENSG00000168234@TTC39C@23992773@24135610,chr18,ENSG00000168234,TTC39C,23992773,24135610,7188
chr18@ENSG00000264745@TTC39C-AS1@23994213@24015339,chr18,ENSG00000264745,TTC39C-AS1,23994213,24015339,817
chr18@ENSG00000265204@RP11-403A21.3@24076794@24099320,chr18,ENSG00000265204,RP11-403A21.3,24076794,24099320,564
chr18@ENSG00000264924@RP11-799B12.2@24113637@24121003,chr18,ENSG00000264924,RP11-799B12.2,24113637,24121003,507
chr18@ENSG00000206863@RNU5A-6P@24124170@24124285,chr18,ENSG00000206863,RNU5A-6P,24124170,24124285,116
chr18@ENSG00000279332@RP11-799B12.1@24135468@24135829,chr18,ENSG00000279332,RP11-799B12.1,24135468,24135829,362
chr18@ENSG00000154040@CABYR@24138956@24161603,chr18,ENSG00000154040,CABYR,24138956,24161603,3217
chr18@ENSG00000265750@RP11-799B12.4@24159509@24162211,chr18,ENSG00000265750,RP11-799B12.4,24159509,24162211,735
chr18@ENSG00000141447@OSBPL1A@24162044@24397880,chr18,ENSG00000141447,OSBPL1A,24162044,24397880,8022
chr18@ENSG00000199874@RNA5SP452@24170505@24170623,chr18,ENSG00000199874,RNA5SP452,24170505,24170623,119
chr18@ENSG00000273524@Metazoa_SRP@24179038@24179295,chr18,ENSG00000273524,Metazoa_SRP,24179038,24179295,258
chr18@ENSG00000206766@RNU6-435P@24218300@24218404,chr18,ENSG00000206766,RNU6-435P,24218300,24218404,105
chr18@ENSG00000212051@MIR320C2@24321686@24321735,chr18,ENSG00000212051,MIR320C2,24321686,24321735,50
chr18@ENSG00000264365@RP11-621L6.2@24364787@24367984,chr18,ENSG00000264365,RP11-621L6.2,24364787,24367984,567
chr18@ENSG00000273321@RP11-621L6.3@24402153@24402714,chr18,ENSG00000273321,RP11-621L6.3,24402153,24402714,562
chr18@ENSG00000154059@IMPACT@24426616@24453535,chr18,ENSG00000154059,IMPACT,24426616,24453535,4918
chr18@ENSG00000199636@Y_RNA@24429505@24429609,chr18,ENSG00000199636,Y_RNA,24429505,24429609,105
chr18@ENSG00000265094@RP11-178F10.1@24435364@24439638,chr18,ENSG00000265094,RP11-178F10.1,24435364,24439638,281
chr18@ENSG00000134489@HRH4@24460629@24479957,chr18,ENSG00000134489,HRH4,24460629,24479957,3668
chr18@ENSG00000264695@RP11-178F10.2@24489375@24491080,chr18,ENSG00000264695,RP11-178F10.2,24489375,24491080,459
chr18@ENSG00000266489@RP11-178F10.3@24516883@24518006,chr18,ENSG00000266489,RP11-178F10.3,24516883,24518006,543
chr18@ENSG00000266181@RP11-178F10.4@24522273@24522919,chr18,ENSG00000266181,RP11-178F10.4,24522273,24522919,647
chr18@ENSG00000265485@RP11-449D8.1@24628182@24662198,chr18,ENSG00000265485,RP11-449D8.1,24628182,24662198,2471
chr18@ENSG00000263553@RP11-449D8.2@24673163@24674348,chr18,ENSG00000263553,RP11-449D8.2,24673163,24674348,577
chr18@ENSG00000266520@RAC1P1@24685772@24686351,chr18,ENSG00000266520,RAC1P1,24685772,24686351,580
chr18@ENSG00000266809@RP11-449D8.3@24689914@24690161,chr18,ENSG00000266809,RP11-449D8.3,24689914,24690161,248
chr18@ENSG00000266573@RP11-449D8.5@24725781@24929076,chr18,ENSG00000266573,RP11-449D8.5,24725781,24929076,908
chr18@ENSG00000264345@RP11-958F21.1@24933487@24987682,chr18,ENSG00000264345,RP11-958F21.1,24933487,24987682,564
chr18@ENSG00000229248@WBP2P1@25016434@25017204,chr18,ENSG00000229248,WBP2P1,25016434,25017204,771
chr18@ENSG00000265552@RP11-958F21.3@25055600@25056760,chr18,ENSG00000265552,RP11-958F21.3,25055600,25056760,663
chr18@ENSG00000198795@ZNF521@25061926@25352190,chr18,ENSG00000198795,ZNF521,25061926,25352190,6223
chr18@ENSG00000279439@CTD-2576N18.1@25200976@25202837,chr18,ENSG00000279439,CTD-2576N18.1,25200976,25202837,1862
chr18@ENSG00000264434@CTD-2006O16.2@25302126@25302960,chr18,ENSG00000264434,CTD-2006O16.2,25302126,25302960,468
chr18@ENSG00000242216@RN7SL97P@25818234@25818532,chr18,ENSG00000242216,RN7SL97P,25818234,25818532,299
chr18@ENSG00000264193@RP11-737G21.1@25953216@25953468,chr18,ENSG00000264193,RP11-737G21.1,25953216,25953468,253
chr18@ENSG00000141380@SS18@26016253@26091217,chr18,ENSG00000141380,SS18,26016253,26091217,6144
chr18@ENSG00000243925@RPS24P18@26098839@26099226,chr18,ENSG00000243925,RPS24P18,26098839,26099226,388
chr18@ENSG00000154611@PSMA8@26133852@26193355,chr18,ENSG00000154611,PSMA8,26133852,26193355,1894
chr18@ENSG00000188985@DHFRP1@26170726@26171284,chr18,ENSG00000188985,DHFRP1,26170726,26171284,559
chr18@ENSG00000266227@NPM1P2@26204869@26205904,chr18,ENSG00000266227,NPM1P2,26204869,26205904,867
chr18@ENSG00000141384@TAF4B@26225936@26391685,chr18,ENSG00000141384,TAF4B,26225936,26391685,5395
chr18@ENSG00000263829@FAM60BP@26255698@26256355,chr18,ENSG00000263829,FAM60BP,26255698,26256355,658
chr18@ENSG00000266237@RP11-25D3.1@26266009@26267409,chr18,ENSG00000266237,RP11-25D3.1,26266009,26267409,839
chr18@ENSG00000264911@RP11-107K17.2@26348347@26349004,chr18,ENSG00000264911,RP11-107K17.2,26348347,26349004,658
chr18@ENSG00000207160@RNU6-1289P@26366301@26366406,chr18,ENSG00000207160,RNU6-1289P,26366301,26366406,106
chr18@ENSG00000263862@LINC01543@26422995@26426101,chr18,ENSG00000263862,LINC01543,26422995,26426101,900
chr18@ENSG00000134504@KCTD1@26454910@26657401,chr18,ENSG00000134504,KCTD1,26454910,26657401,7410
chr18@ENSG00000277534@RP11-9E17.1@26542971@26545791,chr18,ENSG00000277534,RP11-9E17.1,26542971,26545791,2821
chr18@ENSG00000275805@RP11-349H17.2@26565723@26575626,chr18,ENSG00000275805,RP11-349H17.2,26565723,26575626,1678
chr18@ENSG00000252846@AC090206.1@26586714@26586798,chr18,ENSG00000252846,AC090206.1,26586714,26586798,85
chr18@ENSG00000276221@MIR8057@26591467@26591535,chr18,ENSG00000276221,MIR8057,26591467,26591535,69
chr18@ENSG00000263846@CIAPIN1P@26599408@26600338,chr18,ENSG00000263846,CIAPIN1P,26599408,26600338,931
chr18@ENSG00000260372@AQP4-AS1@26655742@27190698,chr18,ENSG00000260372,AQP4-AS1,26655742,27190698,4735
chr18@ENSG00000265369@PCAT18@26687621@26703638,chr18,ENSG00000265369,PCAT18,26687621,26703638,2598
chr18@ENSG00000263677@RP11-17A19.2@26688111@26689668,chr18,ENSG00000263677,RP11-17A19.2,26688111,26689668,358
chr18@ENSG00000275900@U3@26689316@26689529,chr18,ENSG00000275900,U3,26689316,26689529,214
chr18@ENSG00000263382@RP11-552O4.1@26822813@26823979,chr18,ENSG00000263382,RP11-552O4.1,26822813,26823979,640
chr18@ENSG00000266184@RP11-552O4.2@26831520@26832432,chr18,ENSG00000266184,RP11-552O4.2,26831520,26832432,913
chr18@ENSG00000171885@AQP4@26852038@26865818,chr18,ENSG00000171885,AQP4,26852038,26865818,5995
chr18@ENSG00000154080@CHST9@26906481@27185317,chr18,ENSG00000154080,CHST9,26906481,27185317,11522
chr18@ENSG00000266549@RP11-526I8.2@26952201@26952558,chr18,ENSG00000266549,RP11-526I8.2,26952201,26952558,358
chr18@ENSG00000265374@RP11-57J16.1@27225742@27247188,chr18,ENSG00000265374,RP11-57J16.1,27225742,27247188,555
chr18@ENSG00000264151@RP11-739N10.1@27336379@27595164,chr18,ENSG00000264151,RP11-739N10.1,27336379,27595164,2557
chr18@ENSG00000264790@RP11-26N15.2@27343252@27346110,chr18,ENSG00000264790,RP11-26N15.2,27343252,27346110,922
chr18@ENSG00000244329@UBA52P9@27355406@27355764,chr18,ENSG00000244329,UBA52P9,27355406,27355764,359
chr18@ENSG00000263611@RP11-612A1.1@27397952@27401904,chr18,ENSG00000263611,RP11-612A1.1,27397952,27401904,439
chr18@ENSG00000265097@RBM22P1@27418884@27420435,chr18,ENSG00000265097,RBM22P1,27418884,27420435,1214
chr18@ENSG00000263405@PA2G4P3@27452514@27453657,chr18,ENSG00000263405,PA2G4P3,27452514,27453657,1144
chr18@ENSG00000170558@CDH2@27950966@28177446,chr18,ENSG00000170558,CDH2,27950966,28177446,4950
chr18@ENSG00000227279@AC015933.2@27954519@27963687,chr18,ENSG00000227279,AC015933.2,27954519,27963687,440
chr18@ENSG00000274578@RP11-430E17.1@28146233@28146703,chr18,ENSG00000274578,RP11-430E17.1,28146233,28146703,471
chr18@ENSG00000266296@ARIH2P1@28651732@28653208,chr18,ENSG00000266296,ARIH2P1,28651732,28653208,1477
chr18@ENSG00000265994@RP11-510D21.1@28785068@28789260,chr18,ENSG00000265994,RP11-510D21.1,28785068,28789260,429
chr18@ENSG00000271238@RP11-510D21.2@28824652@28824826,chr18,ENSG00000271238,RP11-510D21.2,28824652,28824826,175
chr18@ENSG00000251719@RNU6-408P@29048620@29048719,chr18,ENSG00000251719,RNU6-408P,29048620,29048719,100
chr18@ENSG00000265730@AC090349.1@29095575@29095679,chr18,ENSG00000265730,AC090349.1,29095575,29095679,105
chr18@ENSG00000212085@AC105245.1@29196441@29196527,chr18,ENSG00000212085,AC105245.1,29196441,29196527,87
chr18@ENSG00000266479@CTD-2515C13.1@29256817@29257060,chr18,ENSG00000266479,CTD-2515C13.1,29256817,29257060,244
chr18@ENSG00000265980@CTD-2515C13.2@29278509@29361963,chr18,ENSG00000265980,CTD-2515C13.2,29278509,29361963,471
chr18@ENSG00000221731@AC091321.1@29483328@29483423,chr18,ENSG00000221731,AC091321.1,29483328,29483423,96
chr18@ENSG00000264587@RP11-784B15.1@29518259@29548241,chr18,ENSG00000264587,RP11-784B15.1,29518259,29548241,986
chr18@ENSG00000274900@AC013660.1@29928555@29928708,chr18,ENSG00000274900,AC013660.1,29928555,29928708,154
chr18@ENSG00000266196@RP11-675P14.1@30713275@30714286,chr18,ENSG00000266196,RP11-675P14.1,30713275,30714286,572
chr18@ENSG00000279734@RP11-675P14.2@30780006@30780424,chr18,ENSG00000279734,RP11-675P14.2,30780006,30780424,419
chr18@ENSG00000265670@RP11-25I11.1@30954820@30980917,chr18,ENSG00000265670,RP11-25I11.1,30954820,30980917,387
chr18@ENSG00000251702@RNU6-857P@30984106@30984215,chr18,ENSG00000251702,RNU6-857P,30984106,30984215,110
chr18@ENSG00000134762@DSC3@30990008@31042815,chr18,ENSG00000134762,DSC3,30990008,31042815,7056
chr18@ENSG00000134755@DSC2@31058840@31102415,chr18,ENSG00000134755,DSC2,31058840,31102415,12371
chr18@ENSG00000265888@DSCAS@31101588@31162789,chr18,ENSG00000265888,DSCAS,31101588,31162789,553
chr18@ENSG00000134765@DSC1@31129236@31162856,chr18,ENSG00000134765,DSC1,31129236,31162856,4271
chr18@ENSG00000263698@RP11-408H20.3@31131456@31132494,chr18,ENSG00000263698,RP11-408H20.3,31131456,31132494,1039
chr18@ENSG00000134760@DSG1@31318089@31357029,chr18,ENSG00000134760,DSG1,31318089,31357029,5252
chr18@ENSG00000266729@DSG1-AS1@31343368@31426988,chr18,ENSG00000266729,DSG1-AS1,31343368,31426988,1149
chr18@ENSG00000207019@RNU6-167P@31345362@31345467,chr18,ENSG00000207019,RNU6-167P,31345362,31345467,106
chr18@ENSG00000175065@DSG4@31376777@31414912,chr18,ENSG00000175065,DSG4,31376777,31414912,4696
chr18@ENSG00000207240@Y_RNA@31382317@31382430,chr18,ENSG00000207240,Y_RNA,31382317,31382430,114
chr18@ENSG00000134757@DSG3@31447795@31478702,chr18,ENSG00000134757,DSG3,31447795,31478702,5525
chr18@ENSG00000266521@RP11-650P15.1@31496645@31497195,chr18,ENSG00000266521,RP11-650P15.1,31496645,31497195,433
chr18@ENSG00000046604@DSG2@31498043@31549008,chr18,ENSG00000046604,DSG2,31498043,31549008,6190
chr18@ENSG00000264859@DSG2-AS1@31542146@31556911,chr18,ENSG00000264859,DSG2-AS1,31542146,31556911,2024
chr18@ENSG00000118271@TTR@31591726@31599021,chr18,ENSG00000118271,TTR,31591726,31599021,2173
chr18@ENSG00000118276@B4GALT6@31622247@31685836,chr18,ENSG00000118276,B4GALT6,31622247,31685836,5306
chr18@ENSG00000259985@RP11-549B18.1@31685655@31686823,chr18,ENSG00000259985,RP11-549B18.1,31685655,31686823,1169
chr18@ENSG00000200472@RN7SKP44@31718893@31719208,chr18,ENSG00000200472,RN7SKP44,31718893,31719208,316
chr18@ENSG00000265158@LRRC37A7P@31724198@31726956,chr18,ENSG00000265158,LRRC37A7P,31724198,31726956,2759
chr18@ENSG00000263772@RP11-549B18.3@31726043@31726397,chr18,ENSG00000263772,RP11-549B18.3,31726043,31726397,355
chr18@ENSG00000141437@SLC25A52@31759562@31760880,chr18,ENSG00000141437,SLC25A52,31759562,31760880,1319
chr18@ENSG00000153339@TRAPPC8@31829173@31953136,chr18,ENSG00000153339,TRAPPC8,31829173,31953136,9214
chr18@ENSG00000263924@RP11-210K20.2@31844388@31845178,chr18,ENSG00000263924,RP11-210K20.2,31844388,31845178,348
chr18@ENSG00000270518@RP11-210K20.3@31882620@31882902,chr18,ENSG00000270518,RP11-210K20.3,31882620,31882902,283
chr18@ENSG00000276486@RP11-210K20.6@31883288@31883728,chr18,ENSG00000276486,RP11-210K20.6,31883288,31883728,441
chr18@ENSG00000270879@RP11-210K20.4@31884858@31885143,chr18,ENSG00000270879,RP11-210K20.4,31884858,31885143,286
chr18@ENSG00000276282@RP11-210K20.5@31895745@31896410,chr18,ENSG00000276282,RP11-210K20.5,31895745,31896410,666
chr18@ENSG00000222320@RNU6-1050P@31937533@31937639,chr18,ENSG00000222320,RNU6-1050P,31937533,31937639,107
chr18@ENSG00000263823@RP11-326K13.4@31942575@31944156,chr18,ENSG00000263823,RP11-326K13.4,31942575,31944156,1582
chr18@ENSG00000265273@PGDP1@31962178@31963618,chr18,ENSG00000265273,PGDP1,31962178,31963618,1441
chr18@ENSG00000266105@RP11-326K13.2@31966960@31967545,chr18,ENSG00000266105,RP11-326K13.2,31966960,31967545,586
chr18@ENSG00000280380@RP11-326K13.3@31982899@31986087,chr18,ENSG00000280380,RP11-326K13.3,31982899,31986087,3189
chr18@ENSG00000101695@RNF125@32018372@32073213,chr18,ENSG00000101695,RNF125,32018372,32073213,6508
chr18@ENSG00000263917@RP11-53I6.2@32018829@32111779,chr18,ENSG00000263917,RP11-53I6.2,32018829,32111779,565
chr18@ENSG00000274275@RP11-326K13.5@32031035@32031359,chr18,ENSG00000274275,RP11-326K13.5,32031035,32031359,325
chr18@ENSG00000265063@AC009831.1@32060905@32060989,chr18,ENSG00000265063,AC009831.1,32060905,32060989,85
chr18@ENSG00000214917@RP11-53I6.1@32075885@32076272,chr18,ENSG00000214917,RP11-53I6.1,32075885,32076272,388
chr18@ENSG00000265008@RP11-53I6.3@32091295@32092119,chr18,ENSG00000265008,RP11-53I6.3,32091295,32092119,473
chr18@ENSG00000134758@RNF138@32091855@32131561,chr18,ENSG00000134758,RNF138,32091855,32131561,3795
chr18@ENSG00000263393@RP11-53I6.4@32122400@32124478,chr18,ENSG00000263393,RP11-53I6.4,32122400,32124478,553
chr18@ENSG00000141441@GAREM@32124877@32470484,chr18,ENSG00000141441,GAREM,32124877,32470484,7568
chr18@ENSG00000199373@RNA5SP453@32176050@32176168,chr18,ENSG00000199373,RNA5SP453,32176050,32176168,119
chr18@ENSG00000141434@MEP1B@32185069@32220404,chr18,ENSG00000141434,MEP1B,32185069,32220404,2583
chr18@ENSG00000265279@RP11-53I6.5@32196026@32196966,chr18,ENSG00000265279,RP11-53I6.5,32196026,32196966,941
chr18@ENSG00000263904@RP11-344B2.3@32245946@32249032,chr18,ENSG00000263904,RP11-344B2.3,32245946,32249032,468
chr18@ENSG00000222395@Y_RNA@32263135@32263234,chr18,ENSG00000222395,Y_RNA,32263135,32263234,100
chr18@ENSG00000264982@RP11-344B2.2@32287437@32290340,chr18,ENSG00000264982,RP11-344B2.2,32287437,32290340,772
chr18@ENSG00000262477@AC021224.1@32412182@32413236,chr18,ENSG00000262477,AC021224.1,32412182,32413236,857
chr18@ENSG00000215492@HNRNPA1P7@32412214@32413176,chr18,ENSG00000215492,HNRNPA1P7,32412214,32413176,963
chr18@ENSG00000260389@WBP11P1@32511663@32514634,chr18,ENSG00000260389,WBP11P1,32511663,32514634,2972
chr18@ENSG00000221621@AC009835.1@32526142@32526222,chr18,ENSG00000221621,AC009835.1,32526142,32526222,81
chr18@ENSG00000263688@RP11-386P4.1@32581528@32582828,chr18,ENSG00000263688,RP11-386P4.1,32581528,32582828,264
chr18@ENSG00000197705@KLHL14@32672671@32773062,chr18,ENSG00000197705,KLHL14,32672671,32773062,4992
chr18@ENSG00000228835@AC012123.1@32769795@32774413,chr18,ENSG00000228835,AC012123.1,32769795,32774413,1661
chr18@ENSG00000243355@RP11-57G22.1@32779039@32779286,chr18,ENSG00000243355,RP11-57G22.1,32779039,32779286,248
chr18@ENSG00000263765@RP11-746B8.1@32833454@32938316,chr18,ENSG00000263765,RP11-746B8.1,32833454,32938316,1748
chr18@ENSG00000166960@CCDC178@32937402@33441101,chr18,ENSG00000166960,CCDC178,32937402,33441101,4475
chr18@ENSG00000263450@RP11-680N20.1@32954075@32957998,chr18,ENSG00000263450,RP11-680N20.1,32954075,32957998,558
chr18@ENSG00000267642@RP11-258B16.1@33552123@33578187,chr18,ENSG00000267642,RP11-258B16.1,33552123,33578187,2492
chr18@ENSG00000141431@ASXL3@33578615@33751192,chr18,ENSG00000141431,ASXL3,33578615,33751192,12546
chr18@ENSG00000101746@NOL4@33851100@34224952,chr18,ENSG00000101746,NOL4,33851100,34224952,5687
chr18@ENSG00000199204@Y_RNA@34001698@34001799,chr18,ENSG00000199204,Y_RNA,34001698,34001799,102
chr18@ENSG00000280406@RP11-379L18.2@34221007@34221603,chr18,ENSG00000280406,RP11-379L18.2,34221007,34221603,597
chr18@ENSG00000267746@RP11-379L18.1@34222965@34224761,chr18,ENSG00000267746,RP11-379L18.1,34222965,34224761,507
chr18@ENSG00000278052@RP11-379L18.3@34225930@34226429,chr18,ENSG00000278052,RP11-379L18.3,34225930,34226429,500
chr18@ENSG00000134769@DTNA@34493290@34891844,chr18,ENSG00000134769,DTNA,34493290,34891844,12634
chr18@ENSG00000267585@RP11-115P21.1@34573987@34574523,chr18,ENSG00000267585,RP11-115P21.1,34573987,34574523,537
chr18@ENSG00000268873@RP11-138H11.1@34737795@34767663,chr18,ENSG00000268873,RP11-138H11.1,34737795,34767663,577
chr18@ENSG00000221409@AC068506.1@34819946@34820031,chr18,ENSG00000221409,AC068506.1,34819946,34820031,86
chr18@ENSG00000278464@RP11-96A15.1@34892013@34902885,chr18,ENSG00000278464,RP11-96A15.1,34892013,34902885,670
chr18@ENSG00000166974@MAPRE2@34976928@35143470,chr18,ENSG00000166974,MAPRE2,34976928,35143470,6180
chr18@ENSG00000280096@RP11-294N21.2@35082009@35082242,chr18,ENSG00000280096,RP11-294N21.2,35082009,35082242,234
chr18@ENSG00000274400@RP11-294N21.3@35144942@35145417,chr18,ENSG00000274400,RP11-294N21.3,35144942,35145417,476
chr18@ENSG00000186812@ZNF397@35241030@35267133,chr18,ENSG00000186812,ZNF397,35241030,35267133,8710
chr18@ENSG00000186814@ZSCAN30@35251058@35290245,chr18,ENSG00000186814,ZSCAN30,35251058,35290245,8010
chr18@ENSG00000279989@RP11-158H5.2@35257040@35257512,chr18,ENSG00000279989,RP11-158H5.2,35257040,35257512,473
chr18@ENSG00000274184@RP11-158H5.8@35268218@35270238,chr18,ENSG00000274184,RP11-158H5.8,35268218,35270238,2021
chr18@ENSG00000268573@RP11-158H5.7@35280867@35290201,chr18,ENSG00000268573,RP11-158H5.7,35280867,35290201,4382
chr18@ENSG00000257267@ZNF271P@35290282@35310766,chr18,ENSG00000257267,ZNF271P,35290282,35310766,5124
chr18@ENSG00000274918@RP11-54G14.1@35317396@35317848,chr18,ENSG00000274918,RP11-54G14.1,35317396,35317848,453
chr18@ENSG00000172466@ZNF24@35332212@35345482,chr18,ENSG00000172466,ZNF24,35332212,35345482,8257
chr18@ENSG00000186496@ZNF396@35366697@35377337,chr18,ENSG00000186496,ZNF396,35366697,35377337,6052
chr18@ENSG00000239683@RP11-322E11.1@35383354@35384025,chr18,ENSG00000239683,RP11-322E11.1,35383354,35384025,672
chr18@ENSG00000275512@RP11-322E11.2@35403996@35406528,chr18,ENSG00000275512,RP11-322E11.2,35403996,35406528,2533
chr18@ENSG00000267583@RP11-322E11.5@35443869@35467088,chr18,ENSG00000267583,RP11-322E11.5,35443869,35467088,916
chr18@ENSG00000267140@RP11-322E11.6@35443871@35497940,chr18,ENSG00000267140,RP11-322E11.6,35443871,35497940,455
chr18@ENSG00000153391@INO80C@35452230@35497991,chr18,ENSG00000153391,INO80C,35452230,35497991,5085
chr18@ENSG00000277489@AC007998.1@35466938@35466991,chr18,ENSG00000277489,AC007998.1,35466938,35466991,54
chr18@ENSG00000279074@RP11-322E11.3@35483431@35483667,chr18,ENSG00000279074,RP11-322E11.3,35483431,35483667,237
chr18@ENSG00000141429@GALNT1@35581117@35711834,chr18,ENSG00000141429,GALNT1,35581117,35711834,5126
chr18@ENSG00000266965@RP11-712P20.2@35595901@35597599,chr18,ENSG00000266965,RP11-712P20.2,35595901,35597599,1699
